duration,protocol_type,service,flag,src_bytes,dst_bytes,failed_logins,traffic_count,logged_in,label,attack_type
9,tcp,smtp,SF,734,1710,0,9,1,Normal,Normal
0,tcp,smtp,REJ,44,0,0,134,0,Intrusion/Attack,Port Scan
1,tcp,http,SF,674,13642,0,6,1,Normal,Normal
0,tcp,http,S0,40,0,0,303,0,Intrusion/Attack,SYN Flood
6,tcp,http,RSTO,93,2692,0,2,1,Normal,Normal
18,tcp,ftp,SF,260,1189,0,15,1,Normal,Normal
27,tcp,ssh,SF,1880,2759,0,16,1,Normal,Normal
1,tcp,http,S0,64,0,0,378,0,Intrusion/Attack,SYN Flood
2,tcp,ssh,REJ,283,55,6,31,0,Intrusion/Attack,Brute Force
4,udp,dns,SF,594,5573,0,17,0,Normal,Normal
1,tcp,http,S0,64,0,0,427,0,Intrusion/Attack,SYN Flood
8,tcp,telnet,REJ,730,100,3,32,0,Intrusion/Attack,Brute Force
16,tcp,ssh,RSTO,330,223,2,26,0,Intrusion/Attack,Brute Force
10,udp,dns,SF,193,5189,0,4,0,Normal,Normal
36,tcp,ssh,SF,1123,7180,0,16,1,Normal,Normal
45,tcp,other,SF,1171,5596,0,10,0,Normal,Normal
13,tcp,ssh,SF,326,210,3,21,0,Intrusion/Attack,Brute Force
3,udp,dns,SF,797,803,0,34,0,Normal,Normal
21,udp,dns,SF,30,1129,0,7,0,Normal,Normal
1,tcp,ssh,SF,657,2941,0,45,1,Normal,Normal
2,icmp,other,SF,2898,9082,0,18,0,Normal,Normal
0,tcp,http,S0,40,0,0,307,0,Intrusion/Attack,SYN Flood
0,tcp,http,S0,40,0,0,344,0,Intrusion/Attack,SYN Flood
14,tcp,http,SF,1058,1443,0,27,1,Normal,Normal
1,tcp,ssh,SF,838,895,0,10,1,Normal,Normal
22,tcp,http,SF,68,5112,0,17,0,Normal,Normal
0,tcp,http,RSTO,40,0,0,222,0,Intrusion/Attack,SYN Flood
5,tcp,ssh,SF,96,1511,0,10,0,Normal,Normal
11,tcp,ssh,RSTO,335,78,4,29,0,Intrusion/Attack,Brute Force
1,tcp,ssh,S0,64,0,0,333,0,Intrusion/Attack,SYN Flood
1,tcp,http,SF,642,496,0,13,1,Normal,Normal
1,tcp,telnet,SF,699,323,3,27,0,Intrusion/Attack,Brute Force
6,udp,dns,SF,192,466,0,13,0,Normal,Normal
13,tcp,http,SF,119,3204,0,4,1,Normal,Normal
3,udp,dns,SF,208,1903,0,3,0,Normal,Normal
13,udp,dns,SF,909,1363,0,2,0,Normal,Normal
1,tcp,ftp,SF,800,168,4,27,0,Intrusion/Attack,Brute Force
1,udp,dns,SF,86,2776,0,4,0,Normal,Normal
0,tcp,smtp,REJ,64,0,0,352,0,Intrusion/Attack,SYN Flood
10,tcp,smtp,SF,1055,784,0,29,1,Normal,Normal
0,tcp,http,SF,567,5104,0,4,1,Normal,Normal
2,udp,dns,SF,216,1237,0,1,0,Normal,Normal
0,tcp,http,SF,161,889,0,13,1,Normal,Normal
1,tcp,http,REJ,44,0,0,240,0,Intrusion/Attack,Port Scan
35,tcp,telnet,SF,196,257,3,33,0,Intrusion/Attack,Brute Force
15,udp,dns,SF,1657,6377,0,1,0,Normal,Normal
11,tcp,ftp,SF,393,120,6,33,0,Intrusion/Attack,Brute Force
5,icmp,other,SF,672,4642,0,25,0,Normal,Normal
0,tcp,ssh,SF,301,9548,0,14,1,Normal,Normal
30,tcp,ssh,REJ,216,84,3,20,0,Intrusion/Attack,Brute Force
38,udp,dns,SF,1133,4457,0,6,0,Normal,Normal
1,tcp,http,SF,468,1767,1,18,1,Normal,Normal
4,tcp,ftp,SF,2273,1354,0,1,1,Normal,Normal
5,udp,dns,SF,1680,138,0,40,0,Normal,Normal
0,tcp,smtp,S0,64,0,0,469,0,Intrusion/Attack,SYN Flood
2,tcp,ftp,RSTO,335,358,3,28,0,Intrusion/Attack,Brute Force
0,tcp,other,SF,103,64,1,6,0,Normal,Normal
1,tcp,http,S0,128,0,0,186,0,Intrusion/Attack,SYN Flood
1,tcp,telnet,SF,809,277,2,29,0,Intrusion/Attack,Brute Force
6,tcp,http,SF,325,540,0,24,1,Normal,Normal
0,tcp,http,RSTO,0,0,0,226,0,Intrusion/Attack,SYN Flood
4,tcp,ftp,SF,139,129,4,30,0,Intrusion/Attack,Brute Force
1,tcp,http,SF,30,99,0,20,0,Normal,Normal
7,udp,dns,SF,74,1199,0,41,0,Normal,Normal
1,tcp,smtp,S0,128,48,0,393,0,Intrusion/Attack,SYN Flood
16,tcp,ftp,SF,469,225,0,3,1,Normal,Normal
9,tcp,http,SF,894,89,0,20,1,Normal,Normal
1,tcp,smtp,S0,0,0,0,158,0,Intrusion/Attack,Port Scan
0,tcp,dns,REJ,20,20,0,114,0,Intrusion/Attack,Port Scan
7,tcp,http,RSTO,533,1290,0,11,1,Normal,Normal
19,tcp,ssh,SF,724,1539,0,36,1,Normal,Normal
17,tcp,http,REJ,1474,381,0,2,1,Normal,Normal
6,udp,dns,SF,30,7816,0,44,0,Normal,Normal
11,udp,dns,SF,243,612,0,15,0,Normal,Normal
6,udp,dns,SF,136,3946,0,7,0,Normal,Normal
2,tcp,http,SF,105,2064,0,4,1,Normal,Normal
24,tcp,http,SF,417,1590,0,8,1,Normal,Normal
16,udp,dns,SF,619,4540,0,33,0,Normal,Normal
3,udp,dns,SF,1054,1470,0,3,0,Normal,Normal
15,tcp,ftp,REJ,305,145,5,27,0,Intrusion/Attack,Brute Force
35,tcp,http,SF,503,77,0,20,1,Normal,Normal
0,tcp,http,S0,32,0,0,310,0,Intrusion/Attack,SYN Flood
58,tcp,http,SF,611,1525,0,14,0,Normal,Normal
0,tcp,smtp,SF,264,2360,0,13,0,Normal,Normal
2,tcp,http,SF,698,615,0,9,1,Normal,Normal
0,tcp,http,S0,40,0,0,321,0,Intrusion/Attack,SYN Flood
4,udp,dns,SF,171,1222,0,7,0,Normal,Normal
0,tcp,http,S0,64,0,0,299,0,Intrusion/Attack,SYN Flood
22,udp,dns,SF,215,814,0,8,0,Normal,Normal
49,tcp,ssh,SF,30,3513,1,7,1,Normal,Normal
34,udp,dns,SF,196,1199,0,36,0,Normal,Normal
0,tcp,http,S0,32,0,0,269,0,Intrusion/Attack,SYN Flood
4,tcp,http,SF,1916,1496,0,21,1,Normal,Normal
0,icmp,dns,S0,20,20,0,162,0,Intrusion/Attack,Port Scan
2,tcp,smtp,REJ,0,0,0,111,0,Intrusion/Attack,Port Scan
0,tcp,http,SF,232,3316,0,4,1,Normal,Normal
1,icmp,other,REJ,0,20,0,173,0,Intrusion/Attack,Port Scan
0,tcp,http,SF,272,8326,0,9,1,Normal,Normal
1,tcp,http,REJ,0,0,0,164,0,Intrusion/Attack,Port Scan
15,tcp,http,SF,2311,2312,0,19,1,Normal,Normal
0,tcp,http,S0,64,0,0,208,0,Intrusion/Attack,SYN Flood
35,tcp,telnet,RSTO,383,238,5,27,0,Intrusion/Attack,Brute Force
2,tcp,ssh,S0,20,20,0,165,0,Intrusion/Attack,Port Scan
0,tcp,http,SF,329,1581,0,1,1,Normal,Normal
6,tcp,http,SF,1419,8934,0,14,1,Normal,Normal
26,tcp,ftp,SF,54,1554,0,29,1,Normal,Normal
0,tcp,smtp,S0,128,0,0,354,0,Intrusion/Attack,SYN Flood
9,udp,dns,SF,543,388,0,29,0,Normal,Normal
8,tcp,http,REJ,760,1011,0,92,1,Normal,Normal
9,udp,dns,SF,323,79,0,31,0,Normal,Normal
1,tcp,ssh,SF,54,879,0,12,1,Normal,Normal
1,tcp,http,RSTO,40,48,0,279,0,Intrusion/Attack,SYN Flood
59,tcp,http,SF,660,516,0,47,1,Normal,Normal
0,tcp,http,SF,1331,491,0,18,1,Normal,Normal
1,tcp,http,SF,1071,3542,0,31,0,Normal,Normal
0,tcp,http,S0,0,0,0,304,0,Intrusion/Attack,SYN Flood
34,tcp,http,SF,116,1152,0,16,1,Normal,Normal
9,udp,dns,SF,349,9144,0,4,0,Normal,Normal
0,tcp,ssh,S0,128,0,0,395,0,Intrusion/Attack,SYN Flood
2,tcp,smtp,SF,2275,1451,0,2,1,Normal,Normal
1,tcp,http,S0,0,0,0,286,0,Intrusion/Attack,SYN Flood
0,tcp,smtp,S0,128,0,0,376,0,Intrusion/Attack,SYN Flood
11,tcp,http,SF,448,497,0,15,1,Normal,Normal
1,tcp,ftp,S0,60,0,0,154,0,Intrusion/Attack,Port Scan
2,tcp,http,SF,30,343,0,26,1,Normal,Normal
1,icmp,smtp,S0,20,0,0,221,0,Intrusion/Attack,Port Scan
10,tcp,ssh,SF,493,347,3,25,0,Intrusion/Attack,Brute Force
2,tcp,http,REJ,44,0,0,164,0,Intrusion/Attack,Port Scan
7,udp,dns,SF,919,839,0,5,0,Normal,Normal
0,tcp,ssh,SF,30,1046,0,5,1,Normal,Normal
23,tcp,other,REJ,3085,1887,1,2,0,Normal,Normal
13,tcp,smtp,SF,30,943,0,6,0,Normal,Normal
0,udp,other,REJ,120,0,0,200,0,Intrusion/Attack,Port Scan
1,tcp,http,S0,32,0,0,314,0,Intrusion/Attack,SYN Flood
1,tcp,ftp,SF,1714,2080,0,39,1,Normal,Normal
3,udp,dns,SF,1071,3927,0,12,0,Normal,Normal
4,tcp,http,SF,1090,330,0,4,1,Normal,Normal
27,tcp,ssh,REJ,380,127,5,25,0,Intrusion/Attack,Brute Force
0,tcp,ftp,SF,411,139,0,3,1,Normal,Normal
0,tcp,http,S0,32,0,0,266,0,Intrusion/Attack,SYN Flood
7,tcp,smtp,SF,234,1740,0,54,1,Normal,Normal
12,tcp,http,SF,1805,18,0,21,1,Normal,Normal
17,tcp,http,SF,224,962,0,7,1,Normal,Normal
0,tcp,http,S0,64,48,0,448,0,Intrusion/Attack,SYN Flood
29,tcp,http,SF,235,3995,0,2,1,Normal,Normal
0,tcp,http,SF,208,80,0,37,1,Normal,Normal
17,udp,dns,SF,1110,3241,0,32,0,Normal,Normal
0,udp,dns,SF,304,3067,0,16,0,Normal,Normal
27,tcp,ssh,REJ,332,46,5,26,0,Intrusion/Attack,Brute Force
9,tcp,http,SF,74,323,0,22,1,Normal,Normal
8,udp,other,SF,250,5691,0,16,0,Normal,Normal
0,tcp,ftp,REJ,44,0,0,166,0,Intrusion/Attack,Port Scan
1,tcp,http,SF,940,715,0,17,1,Normal,Normal
5,udp,dns,SF,567,1113,0,20,0,Normal,Normal
1,tcp,ssh,REJ,120,0,0,80,0,Intrusion/Attack,Port Scan
0,tcp,http,S0,32,0,0,485,0,Intrusion/Attack,SYN Flood
4,tcp,telnet,SF,269,220,3,39,0,Intrusion/Attack,Brute Force
3,tcp,http,SF,258,5340,0,21,1,Normal,Normal
5,tcp,http,SF,70,738,0,6,1,Normal,Normal
63,tcp,http,SF,297,3618,0,11,0,Normal,Normal
6,tcp,other,RSTO,382,7669,0,4,0,Normal,Normal
9,tcp,http,SF,438,4502,0,9,1,Normal,Normal
6,tcp,http,SF,918,714,0,1,1,Normal,Normal
0,tcp,telnet,S0,0,0,0,144,0,Intrusion/Attack,Port Scan
28,udp,dns,SF,40,619,0,8,0,Normal,Normal
35,tcp,http,SF,1297,1499,0,16,1,Normal,Normal
2,tcp,http,SF,316,482,0,20,1,Normal,Normal
24,tcp,http,SF,1832,363,0,14,1,Normal,Normal
29,tcp,ssh,REJ,179,187,2,31,0,Intrusion/Attack,Brute Force
0,tcp,ssh,RSTO,32,0,0,350,0,Intrusion/Attack,SYN Flood
40,udp,dns,SF,919,262,0,9,0,Normal,Normal
37,tcp,smtp,SF,69,1692,0,1,1,Normal,Normal
23,udp,dns,SF,374,1714,0,8,0,Normal,Normal
0,tcp,http,S0,40,0,0,372,0,Intrusion/Attack,SYN Flood
7,tcp,ssh,SF,589,272,0,39,1,Normal,Normal
12,udp,dns,SF,298,1691,0,36,0,Normal,Normal
30,tcp,http,SF,172,3616,0,57,1,Normal,Normal
0,tcp,http,REJ,20,0,0,239,0,Intrusion/Attack,Port Scan
2,tcp,ssh,RSTO,90,2743,0,22,0,Normal,Normal
32,tcp,http,SF,182,1219,0,24,1,Normal,Normal
0,tcp,http,S0,32,0,0,248,0,Intrusion/Attack,SYN Flood
1,udp,dns,REJ,60,0,0,117,0,Intrusion/Attack,Port Scan
2,udp,dns,S0,60,0,0,190,0,Intrusion/Attack,Port Scan
23,tcp,http,SF,1442,3256,0,6,1,Normal,Normal
17,tcp,ssh,RSTO,223,257,5,21,0,Intrusion/Attack,Brute Force
12,tcp,http,SF,35,707,0,32,1,Normal,Normal
1,tcp,http,S0,0,48,0,389,0,Intrusion/Attack,SYN Flood
0,tcp,ssh,S0,40,0,0,359,0,Intrusion/Attack,SYN Flood
32,tcp,ssh,SF,587,124,4,26,0,Intrusion/Attack,Brute Force
2,tcp,dns,S0,20,0,0,223,0,Intrusion/Attack,Port Scan
0,tcp,http,REJ,60,20,0,84,0,Intrusion/Attack,Port Scan
10,udp,dns,SF,173,617,0,1,0,Normal,Normal
0,udp,smtp,S0,0,0,0,140,0,Intrusion/Attack,Port Scan
0,tcp,dns,REJ,44,0,0,175,0,Intrusion/Attack,Port Scan
37,tcp,ftp,REJ,653,338,3,22,0,Intrusion/Attack,Brute Force
3,tcp,smtp,SF,81,433,0,21,1,Normal,Normal
12,tcp,telnet,RSTO,687,109,2,28,0,Intrusion/Attack,Brute Force
1,tcp,http,RSTR,120,0,0,168,0,Intrusion/Attack,Port Scan
10,tcp,smtp,SF,92,726,0,15,1,Normal,Normal
1,tcp,http,REJ,120,0,0,149,0,Intrusion/Attack,Port Scan
0,tcp,http,S0,0,0,0,194,0,Intrusion/Attack,SYN Flood
16,tcp,smtp,SF,806,6572,0,13,1,Normal,Normal
7,tcp,smtp,SF,102,1099,0,1,1,Normal,Normal
37,tcp,http,SF,346,1322,0,46,1,Normal,Normal
6,tcp,smtp,SF,1249,3216,0,38,1,Normal,Normal
18,udp,dns,SF,864,13871,0,8,0,Normal,Normal
1,tcp,http,S0,32,48,0,420,0,Intrusion/Attack,SYN Flood
0,tcp,other,S0,64,0,0,396,0,Intrusion/Attack,SYN Flood
20,tcp,http,SF,146,1002,1,15,1,Normal,Normal
4,tcp,ssh,RSTO,464,93,2,31,0,Intrusion/Attack,Brute Force
20,tcp,smtp,SF,684,3162,0,21,1,Normal,Normal
4,udp,dns,SF,536,1311,0,11,0,Normal,Normal
3,tcp,smtp,SF,1505,4308,0,16,1,Normal,Normal
9,tcp,http,SF,492,379,0,15,1,Normal,Normal
34,udp,dns,SF,175,190,0,30,0,Normal,Normal
3,tcp,http,SF,104,832,0,22,1,Normal,Normal
11,icmp,other,SF,221,2572,0,28,0,Normal,Normal
4,tcp,http,SF,68,3954,0,15,0,Normal,Normal
30,tcp,http,SF,406,262,0,11,1,Normal,Normal
0,tcp,ssh,SF,1013,720,0,5,1,Normal,Normal
1,icmp,other,SF,476,841,0,14,0,Normal,Normal
4,tcp,http,SF,148,1054,0,32,1,Normal,Normal
36,tcp,ftp,SF,550,346,3,27,0,Intrusion/Attack,Brute Force
23,tcp,smtp,SF,30,5829,0,36,1,Normal,Normal
12,udp,dns,SF,877,1592,0,58,0,Normal,Normal
37,udp,dns,SF,571,3627,0,5,0,Normal,Normal
20,tcp,telnet,RSTO,394,237,2,24,0,Intrusion/Attack,Brute Force
0,tcp,http,SF,30,10559,0,8,1,Normal,Normal
3,tcp,smtp,SF,30,3644,0,24,1,Normal,Normal
4,tcp,http,SF,795,864,0,14,1,Normal,Normal
1,tcp,http,S0,40,0,0,317,0,Intrusion/Attack,SYN Flood
13,tcp,http,RSTO,73,365,0,6,1,Normal,Normal
1,udp,dns,SF,843,2959,0,3,0,Normal,Normal
20,udp,dns,SF,417,1420,0,28,0,Normal,Normal
13,icmp,other,SF,1555,3967,0,1,0,Normal,Normal
31,tcp,http,SF,259,2126,0,10,1,Normal,Normal
10,tcp,smtp,SF,1380,644,0,3,1,Normal,Normal
1,icmp,ftp,S0,20,0,0,218,0,Intrusion/Attack,Port Scan
15,tcp,ssh,SF,1899,556,1,29,1,Normal,Normal
1,icmp,http,REJ,20,0,0,157,0,Intrusion/Attack,Port Scan
27,udp,dns,SF,248,993,0,25,0,Normal,Normal
1,udp,dns,SF,995,807,0,19,0,Normal,Normal
8,icmp,other,SF,323,1497,0,13,0,Normal,Normal
1,udp,dns,SF,46,6783,0,9,0,Normal,Normal
2,tcp,other,SF,83,214,0,4,0,Normal,Normal
5,tcp,ftp,SF,236,377,3,34,0,Intrusion/Attack,Brute Force
4,udp,dns,SF,30,3897,0,20,0,Normal,Normal
0,tcp,ftp,SH,0,0,0,211,0,Intrusion/Attack,Port Scan
1,tcp,smtp,S0,20,0,0,233,0,Intrusion/Attack,Port Scan
16,tcp,smtp,SF,966,8149,0,26,1,Normal,Normal
0,tcp,http,S0,64,48,0,323,0,Intrusion/Attack,SYN Flood
5,tcp,ssh,SF,133,8573,0,29,1,Normal,Normal
14,tcp,http,SF,2514,2172,0,10,1,Normal,Normal
20,tcp,http,SF,1455,3393,0,22,1,Normal,Normal
2,tcp,http,RSTR,120,0,0,239,0,Intrusion/Attack,Port Scan
42,tcp,http,SF,671,230,0,1,0,Normal,Normal
2,tcp,smtp,SF,558,2239,0,22,1,Normal,Normal
0,tcp,ssh,S0,0,48,0,174,0,Intrusion/Attack,SYN Flood
3,tcp,smtp,SF,1508,1777,0,13,0,Normal,Normal
22,tcp,http,SF,1836,863,0,11,1,Normal,Normal
2,tcp,ftp,SF,601,1810,1,23,1,Normal,Normal
23,tcp,ftp,SF,177,380,4,27,0,Intrusion/Attack,Brute Force
2,tcp,ssh,REJ,20,20,0,191,0,Intrusion/Attack,Port Scan
3,tcp,http,SF,350,1490,0,10,0,Normal,Normal
21,tcp,ssh,SF,561,338,2,24,0,Intrusion/Attack,Brute Force
11,tcp,http,SF,475,2053,0,57,1,Normal,Normal
44,icmp,other,SF,1129,2934,0,2,0,Normal,Normal
17,tcp,http,SF,491,208,0,12,1,Normal,Normal
0,tcp,http,RSTO,0,0,0,390,0,Intrusion/Attack,SYN Flood
19,tcp,http,SF,404,939,0,34,1,Normal,Normal
0,tcp,smtp,SF,1304,446,0,11,1,Normal,Normal
4,udp,dns,SF,1378,1871,0,1,0,Normal,Normal
8,tcp,http,SF,842,2837,0,1,1,Normal,Normal
3,tcp,http,SF,394,5737,0,21,1,Normal,Normal
2,tcp,http,SF,351,981,0,2,1,Normal,Normal
0,tcp,http,SF,816,450,0,5,1,Normal,Normal
3,tcp,http,RSTO,30,1051,0,91,1,Normal,Normal
11,tcp,smtp,SF,60,1269,0,10,1,Normal,Normal
54,udp,dns,SF,406,4511,0,7,0,Normal,Normal
14,udp,dns,SF,59,1192,0,18,0,Normal,Normal
14,udp,dns,SF,1213,845,0,38,0,Normal,Normal
24,tcp,http,SF,928,401,0,5,1,Normal,Normal
19,tcp,http,SF,1584,3147,0,22,1,Normal,Normal
14,tcp,other,SF,400,96,0,3,0,Normal,Normal
48,tcp,http,SF,206,3275,0,11,1,Normal,Normal
1,tcp,ftp,S0,0,20,0,101,0,Intrusion/Attack,Port Scan
10,tcp,http,SF,1515,5737,0,15,1,Normal,Normal
3,tcp,http,SF,47,1025,1,7,1,Normal,Normal
0,tcp,http,S0,40,0,0,241,0,Intrusion/Attack,SYN Flood
30,tcp,http,SF,4010,2111,0,4,1,Normal,Normal
10,udp,dns,SF,2187,1899,0,2,0,Normal,Normal
8,tcp,ftp,SF,357,300,4,26,0,Intrusion/Attack,Brute Force
46,tcp,http,SF,569,104,1,20,1,Normal,Normal
0,tcp,http,S0,40,48,0,224,0,Intrusion/Attack,SYN Flood
0,tcp,http,REJ,20,20,0,112,0,Intrusion/Attack,Port Scan
36,tcp,http,SF,988,3080,0,35,1,Normal,Normal
8,tcp,http,SF,346,3467,0,2,1,Normal,Normal
6,tcp,http,SF,625,1614,1,48,1,Normal,Normal
2,tcp,smtp,SF,30,4881,0,2,1,Normal,Normal
9,udp,dns,SF,676,4253,0,31,0,Normal,Normal
2,tcp,http,SF,2040,608,0,2,1,Normal,Normal
0,tcp,http,S0,32,0,0,391,0,Intrusion/Attack,SYN Flood
11,tcp,ssh,SF,333,2448,0,1,1,Normal,Normal
5,tcp,http,SF,1622,763,0,38,1,Normal,Normal
1,tcp,ssh,S0,40,0,0,316,0,Intrusion/Attack,SYN Flood
11,tcp,smtp,SF,224,2559,0,4,1,Normal,Normal
25,tcp,http,SF,236,2120,0,7,1,Normal,Normal
8,tcp,http,SF,1292,4886,0,58,1,Normal,Normal
16,tcp,http,SF,47,973,0,23,1,Normal,Normal
15,tcp,other,SF,302,2309,0,9,0,Normal,Normal
15,tcp,http,SF,263,3374,0,17,1,Normal,Normal
0,tcp,telnet,S0,60,20,0,153,0,Intrusion/Attack,Port Scan
0,tcp,other,S0,40,48,0,379,0,Intrusion/Attack,SYN Flood
4,udp,dns,SF,1985,348,0,9,0,Normal,Normal
11,tcp,smtp,SF,574,3283,0,3,0,Normal,Normal
2,tcp,http,SF,188,1099,0,15,1,Normal,Normal
15,tcp,ssh,SF,265,72,3,32,0,Intrusion/Attack,Brute Force
36,tcp,http,SF,298,111,0,13,1,Normal,Normal
16,tcp,ssh,SF,778,233,3,30,0,Intrusion/Attack,Brute Force
3,tcp,smtp,SF,1285,6841,0,7,1,Normal,Normal
14,tcp,http,SF,856,2591,0,1,1,Normal,Normal
1,tcp,other,RSTR,44,0,0,163,0,Intrusion/Attack,Port Scan
12,tcp,http,SF,1451,778,0,33,1,Normal,Normal
1,tcp,http,RSTO,374,1988,0,6,1,Normal,Normal
16,tcp,http,SF,892,3057,0,24,1,Normal,Normal
0,tcp,http,REJ,44,0,0,290,0,Intrusion/Attack,Port Scan
4,udp,dns,SF,1287,2180,0,16,0,Normal,Normal
14,tcp,http,RSTO,413,2605,0,15,1,Normal,Normal
24,tcp,http,REJ,1125,6477,0,4,1,Normal,Normal
14,tcp,smtp,SF,920,4413,0,7,1,Normal,Normal
1,tcp,http,S0,0,48,0,276,0,Intrusion/Attack,SYN Flood
2,tcp,ftp,RSTO,205,169,3,36,0,Intrusion/Attack,Brute Force
38,tcp,ssh,REJ,520,145,5,25,0,Intrusion/Attack,Brute Force
0,tcp,http,S0,32,48,0,312,0,Intrusion/Attack,SYN Flood
2,tcp,smtp,SF,37,309,0,13,1,Normal,Normal
13,tcp,http,SF,333,7145,0,6,1,Normal,Normal
2,udp,other,SF,840,1413,0,21,0,Normal,Normal
13,tcp,smtp,SF,2045,2047,0,12,1,Normal,Normal
1,tcp,dns,REJ,20,0,0,260,0,Intrusion/Attack,Port Scan
9,tcp,http,SF,734,1854,0,15,1,Normal,Normal
2,tcp,http,SF,488,3905,0,12,1,Normal,Normal
1,udp,smtp,S0,44,0,0,200,0,Intrusion/Attack,Port Scan
34,tcp,telnet,REJ,128,51,2,36,0,Intrusion/Attack,Brute Force
45,tcp,smtp,SF,197,5747,0,6,1,Normal,Normal
2,tcp,http,SF,801,168,0,12,1,Normal,Normal
0,tcp,ssh,SF,76,1740,0,29,1,Normal,Normal
95,tcp,http,SF,130,307,0,18,1,Normal,Normal
7,icmp,other,SF,622,194,0,26,0,Normal,Normal
10,udp,dns,SF,839,1656,0,37,0,Normal,Normal
5,udp,dns,SF,520,2369,0,29,0,Normal,Normal
3,tcp,http,SF,1048,8594,0,4,1,Normal,Normal
3,tcp,http,SF,1179,785,0,19,1,Normal,Normal
2,tcp,telnet,SF,556,176,3,22,0,Intrusion/Attack,Brute Force
18,tcp,smtp,SF,2069,2177,0,31,1,Normal,Normal
0,tcp,smtp,S0,40,48,0,263,0,Intrusion/Attack,SYN Flood
11,tcp,http,SF,730,1296,0,12,1,Normal,Normal
36,udp,dns,SF,497,856,0,6,0,Normal,Normal
9,tcp,http,SF,1162,266,0,61,1,Normal,Normal
0,tcp,ssh,S0,32,0,0,430,0,Intrusion/Attack,SYN Flood
7,tcp,ssh,SF,459,1802,0,8,1,Normal,Normal
26,udp,dns,SF,145,5273,0,1,0,Normal,Normal
4,tcp,other,REJ,68,385,0,21,0,Normal,Normal
1,tcp,other,S0,128,0,0,214,0,Intrusion/Attack,SYN Flood
0,tcp,http,REJ,64,48,0,314,0,Intrusion/Attack,SYN Flood
30,tcp,ftp,SF,259,141,5,27,0,Intrusion/Attack,Brute Force
0,tcp,http,S0,64,0,0,355,0,Intrusion/Attack,SYN Flood
0,tcp,http,S0,64,0,0,206,0,Intrusion/Attack,SYN Flood
0,tcp,http,S0,64,48,0,205,0,Intrusion/Attack,SYN Flood
21,udp,dns,SF,113,1485,0,5,0,Normal,Normal
23,tcp,http,SF,433,975,0,5,1,Normal,Normal
26,tcp,telnet,SF,428,417,5,33,0,Intrusion/Attack,Brute Force
8,tcp,ftp,SF,48,1184,0,8,1,Normal,Normal
3,udp,dns,SF,335,8914,0,25,0,Normal,Normal
3,tcp,smtp,SF,473,5728,0,2,1,Normal,Normal
1,tcp,http,S0,128,0,0,324,0,Intrusion/Attack,SYN Flood
31,tcp,ftp,SF,131,257,3,24,0,Intrusion/Attack,Brute Force
20,tcp,http,SF,675,6162,0,23,1,Normal,Normal
6,udp,dns,SF,1086,6150,0,19,0,Normal,Normal
1,tcp,http,SF,1620,353,0,10,1,Normal,Normal
0,udp,dns,SF,317,1046,0,11,0,Normal,Normal
14,tcp,http,SF,121,161,0,54,0,Normal,Normal
0,tcp,http,RSTO,32,48,0,277,0,Intrusion/Attack,SYN Flood
7,tcp,http,REJ,847,1018,0,27,1,Normal,Normal
5,tcp,ftp,SF,477,1898,0,56,1,Normal,Normal
15,tcp,http,SF,1599,561,0,2,0,Normal,Normal
11,tcp,other,SF,285,2175,1,95,0,Normal,Normal
0,tcp,http,S0,0,48,0,323,0,Intrusion/Attack,SYN Flood
8,tcp,ssh,SF,30,1953,0,15,1,Normal,Normal
11,tcp,http,SF,261,462,0,9,1,Normal,Normal
4,icmp,other,SF,690,529,0,10,0,Normal,Normal
8,tcp,ssh,SF,678,406,2,23,0,Intrusion/Attack,Brute Force
11,tcp,http,SF,950,224,0,12,1,Normal,Normal
11,icmp,other,SF,305,1170,0,12,0,Normal,Normal
28,udp,dns,SF,355,585,0,32,0,Normal,Normal
0,tcp,ftp,SF,239,815,0,3,1,Normal,Normal
15,tcp,http,SF,728,386,0,26,1,Normal,Normal
11,tcp,smtp,SF,940,196,0,13,1,Normal,Normal
33,tcp,http,SF,1794,2309,0,22,1,Normal,Normal
13,udp,dns,SF,444,6993,0,21,0,Normal,Normal
2,tcp,dns,SF,0,0,0,186,0,Intrusion/Attack,Port Scan
7,udp,dns,SF,180,5314,0,9,0,Normal,Normal
3,tcp,http,SF,517,5678,0,1,1,Normal,Normal
4,tcp,ftp,SF,705,388,3,41,0,Intrusion/Attack,Brute Force
6,icmp,other,SF,594,6640,0,21,0,Normal,Normal
13,tcp,http,SF,459,2836,0,12,1,Normal,Normal
0,tcp,http,SF,333,426,0,2,1,Normal,Normal
0,icmp,ssh,RSTR,20,20,0,214,0,Intrusion/Attack,Port Scan
34,icmp,other,SF,224,1869,0,24,0,Normal,Normal
17,tcp,smtp,SF,2149,581,0,15,1,Normal,Normal
7,tcp,http,SF,377,1318,0,24,1,Normal,Normal
11,tcp,http,SF,265,3,0,6,0,Normal,Normal
23,tcp,other,SF,30,270,0,16,0,Normal,Normal
2,tcp,ssh,S0,0,0,0,242,0,Intrusion/Attack,Port Scan
47,udp,dns,SF,152,93,0,23,0,Normal,Normal
0,tcp,smtp,S0,0,0,0,336,0,Intrusion/Attack,SYN Flood
0,tcp,http,S0,128,0,0,358,0,Intrusion/Attack,SYN Flood
1,tcp,http,REJ,84,2166,0,1,1,Normal,Normal
0,tcp,http,S0,64,48,0,312,0,Intrusion/Attack,SYN Flood
